what,kind,bundleId,bundleVersion,description,time
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340551797034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551797456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551800072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551802011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551964743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340551974861
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551979987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551984474
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340551985818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551986203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551988561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340551991543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340552391280
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340552394307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340552395755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340552396148
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553763298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340553765338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340553773540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340553777828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553780746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553785374
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340553787491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553787938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553789707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553791930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553889905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340553919870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553924779
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553928975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553929495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553930665
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340553932616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553933040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553934824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340553935718
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554285155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554288157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554288619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554289080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554289451
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554289808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554290149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554290540
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340554290856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554299297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554329169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340554336756
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554367998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554381678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340554387733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554403230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554406002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554409042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554461685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340554555738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340554564153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554627623
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554635812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340554762609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340554921191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340554927336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554930872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554934274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340554964559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554967386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554971769
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340554973261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554973788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554976213
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554982047
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340554992190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340554997157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340555000355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340555011149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340555020116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555023405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555028359
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340555029977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555030491
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555032906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555035955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555093474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340555098449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555110723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555110839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555110919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555112426
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340555114929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555115380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555117635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555120486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555129732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555131355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555135637
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340555136359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555136883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555139142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555139274
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340555738972
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340556076153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556091134
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556093417
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340556093434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340556093434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556098412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556099663
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1340556099676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1340556099676
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556117409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556135157
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556167097
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556167408
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340556170190
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556170693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340556177709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556179405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556180180
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556181509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340556182539
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556182985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556184989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340556195069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556196716
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556300020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556301593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556302244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556303484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556314849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556320086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556323241
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556325387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556325419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556330766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556331386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1340556332285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1340556332837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556336370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556338221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556340177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556344109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556345930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556346533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556347319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556355013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556388407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556390734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556391890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556393102
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556529723
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556535236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556536644
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1340556536710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556537371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556538220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556545888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556550925
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1340556550938
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556556259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556568034
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556570004
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556572849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556575902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556578777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556582011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556584510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556585529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556587465
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556588503
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556589184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556595900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556600287
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340556601090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556601590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556603875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556642092
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556681578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340556709361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340556711282
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556715843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340556721986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556724909
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556729673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556733425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340556768732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556775053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556776734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556777121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556777464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556777789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556778200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556778619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556779055
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556779767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556780776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340556781279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556807463
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556816315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556825646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556879430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340556889792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340556894649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556903595
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556907097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556915368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340556917536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340556988587
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340556990591
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340556991007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340557022874
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340557027599
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340557029281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340557030810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340557031851
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340557032920
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340557033116
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340557033393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340557041362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340557042137
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340557048006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557050823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557055059
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340557063468
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557063959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557066139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557068378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557121245
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1340557128436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557138204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340557147711
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340557153757
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340557153839
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340557156915
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340557158738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340557162103
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1340557163592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340557164457
