what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560347072
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560354900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560382323
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560387013
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560387964
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560388645
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560390835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340560399886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560401647
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560403357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340560409673
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560413555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560413914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560416928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560418999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560423439
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340560435169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560435615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560438298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560443921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560455381
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340560515827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340560559668
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560561368
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560563923
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340560566784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560574290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1340560623157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340560625520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560626887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560629430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560632930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560648054
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560651975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560655579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560661347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560662812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560667059
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340560678601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560679087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560681547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560694459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560726048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560738090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340560744711
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560746726
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560754585
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560756594
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560845982
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560852270
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560879846
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340560882902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560883961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340560885925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340560888310
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1340560891146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340560891787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340560936623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560941959
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560945738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1340560950634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340560954630
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560977981
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560980906
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560993910
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340560995036
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561001938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561011664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561013905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561017723
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561019200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340561028479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340561033621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561034595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561036646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561040975
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561045570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561046913
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561047656
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561050071
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340561053129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340561064583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340561065925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561067872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561070967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561074501
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561082859
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561084554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561126785
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561129434
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561132050
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561137916
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561140208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561144514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561147406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561152038
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561156109
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340561178040
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561178519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561180956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561182981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561212350
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561219921
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561235897
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561237507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561251405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561254578
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561256360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561260372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561263844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561268503
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340561269862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561270346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561272546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561278286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561324498
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561324632
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561383514
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561405165
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561407567
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561408066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1340561410315
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561411769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561415598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561416239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561416688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561419843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561420458
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561420918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561421922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561422554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1340561424415
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561426607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561444098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561444663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1340561447340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561455175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561459597
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340561461685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561462151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561464467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561469575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561501710
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561504234
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561505631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340561513174
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561547060
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561549094
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561663495
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561664766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561678583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561682132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561686487
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340561687541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561688014
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561690208
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561692459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561718564
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561729832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561730329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561731411
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561736191
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561737507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340561742362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340561745239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340561753383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561758561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340561762432
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561789239
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561792603
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561793837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561807372
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561808855
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561813237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561815594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561820293
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340561821504
error,log,,,"Serial port COM3 already in use. Try quiting any programs that may be using it",1340561821507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561821957
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561823665
error,log,,,"Serial port COM3 already in use. Try quiting any programs that may be using it",1340561823715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561823746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561825110
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561825870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561827875
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340561827901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561828347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561830746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561832601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561833558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561836606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561868947
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561873756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561965472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561965879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561966122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561966433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561966720
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561972200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561973773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561974178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561974645
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561977013
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561978439
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561980719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340561982672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340561984168
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561986318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561989437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340561994056
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561995784
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340561997436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340562071659
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340562091100
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340562092344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1340562097387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340562120304
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340562129400
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340562131198
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1340562138395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340562150656
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340562154943
executed,command,it.baeyens.avreclipse.ui,4.0.6,"it.baeyens.avreclipse.commands.uploadproject",1340562156681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340562157184
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340562159480
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340562161201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340562205355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340562243384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340562243769
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340562244160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340562244853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340562246101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1340562246563
